,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
496,5.391195464008475,-39.10028614623443,-46.15495759177558,-54.57327385904685,-74.97573259093548,-144.00316102170066,-211.82522969588535,-133.8889798244916,-63.66620818508167,-6.353554269029524,-158.69298273324017,-92.13458508348509,26.480324911622283,13.0935847902979,-82.73463389324125
497,5.0880395064189,-38.88841132964436,-43.095795931410485,-51.24723635702842,-72.1003530959496,-146.90307796470898,-212.94097620196646,-134.62433394634294,-63.76729420219751,-5.945069192809526,-160.96356731612775,-93.7674745699714,27.644731756674727,12.761974174100942,-83.08774306350637
498,4.071112620094653,-44.631595308264906,-55.46160581024508,-63.878282856837,-82.08672703338591,-155.541193835628,-231.88571244692614,-147.05476137123708,-70.2893762572391,-5.694728070487363,-176.3497056255982,-101.9163293507892,28.077404784575283,12.610706912564865,-90.37818446331212
499,3.6821159953019427,-43.63012222326473,-51.06941404429822,-59.291421551973805,-82.16526212688494,-158.3489235856767,-232.98088608298613,-148.0021437582384,-71.28993615440794,-6.276625948105415,-177.43092161597644,-101.02455793863581,28.341623093080045,12.656326292635452,-91.33656064630179
500,6.53274226679912,-35.10897798507288,-41.854829608640465,-50.573823518325845,-68.88287967811056,-128.05909771166762,-187.7609198533001,-120.70512284001451,-56.62266287849186,-4.985348165636649,-144.66699115753812,-80.22612332055346,24.76692854811457,11.201184692065008,-73.2576992617268
501,7.142806585769977,-36.7260511731257,-44.06001308848007,-52.751533791753815,-68.57426128302824,-127.2219712659058,-189.27034639226002,-122.07268528382644,-57.701166629907746,-5.9774191894989315,-144.9193898906954,-78.99933067013998,23.79400508217414,12.062345856586123,-73.55117658868437
502,7.136039665792518,-33.903609859517445,-39.91589930713105,-49.37207150569859,-64.75810635563992,-125.52991329681657,-183.77145049815604,-118.11339037916454,-51.827370011851094,-4.684600819657982,-138.41720540889526,-77.34516176435261,21.720366123188985,10.0592421338921,-73.08098713315191
503,8.221514617233115,-35.00015855017149,-41.285101022528316,-50.13249037693194,-59.42725682895155,-124.39359807175938,-182.02818522964478,-116.91203583166512,-52.2829259611948,-4.772168866144363,-139.10738366265826,-77.1369118129696,22.739222884641954,10.317607952072557,-72.45179097670243
504,5.912172613013099,-36.46801558170044,-42.96150295030012,-53.213717832740016,-71.76931790691431,-144.70343430350974,-207.62951863386968,-133.6725033478234,-61.23114929972237,-5.894537536793506,-157.51625856944221,-88.3932489776094,25.923058304276424,11.473678590037531,-82.77647082137753
505,6.245268923722319,-36.4974099012518,-43.02070003664582,-54.10326017155353,-70.15365337580032,-141.71290433434714,-205.99150267857303,-132.9156798335867,-59.808903846747576,-6.558356267010777,-156.74400682174766,-88.32302175203806,25.954974031208113,10.32096925675662,-83.65434398920743
506,6.4707501972086705,-37.60716752303518,-43.1307167352855,-52.74790504787561,-66.81969386029509,-138.7848135897391,-201.7411380320025,-129.7380680377623,-60.0481586284989,-6.398171104290529,-155.97825385104827,-87.45438387553237,27.87501985516008,12.096297394818546,-78.67124597432728
507,6.603005343550708,-37.974951678953985,-46.23896876322565,-56.03204646763998,-70.51572991020821,-138.5023243544031,-202.16903493095683,-129.89222956742503,-59.696638051055764,-6.122380893587828,-155.93379798768706,-88.43848990522518,27.887000839189657,12.098050577521962,-78.87269787929934
508,7.006558380259071,-36.06674972826498,-42.268902956696,-50.013978756610534,-70.04251340420393,-136.6360657144672,-195.35331072385875,-126.28146596839437,-56.76866826960646,-5.844457966454351,-153.47878018670843,-87.42884748713418,28.591605363469974,12.366159631288365,-75.3700528370082
509,6.2906002154275384,-36.62352742342133,-42.78984194487129,-51.253206917495,-68.5728390914883,-132.50239540645242,-194.57588668104881,-125.74402430716728,-58.37710924383354,-5.834854674641776,-151.7135853680621,-85.37032443290222,27.14939358430879,11.924392006492909,-75.65863425429296
510,6.833963348478477,-34.465958722443936,-39.7862117508296,-47.86703066148816,-64.85511907629453,-130.1691901830855,-187.62705795109954,-119.60852903502638,-52.057447409526326,-2.4789201336493654,-144.78893446982025,-84.58196944639928,25.69065833804594,11.610311851424976,-74.98400290452162
511,6.909522428903791,-34.69103120011509,-39.90379921400965,-48.764211166248806,-64.20752403621213,-127.54068527852266,-187.1249713168579,-119.23539657356625,-55.6042292682471,-4.538728575982677,-142.2335254524342,-79.5985250056054,22.61368031586963,12.366770237163648,-72.78970656166564
512,6.836679842043377,-32.72798367145324,-36.23731946419517,-43.936126709527066,-64.86619471450925,-121.7833326663504,-178.5856857364933,-113.3863300929485,-53.56782290557739,-3.9006683929472477,-138.40600328856402,-77.03684792944907,25.643161254508016,12.296836436953916,-70.08874733383783
513,7.398792753965691,-32.74022660158818,-38.72618680780055,-48.33884736947772,-61.75612062067399,-119.50676812406469,-178.9448598462557,-113.06062092869986,-52.73699775588658,-3.6753982663088474,-136.86407077837836,-76.51726520304837,23.783154473517126,12.360291809220838,-70.71980793345928
514,7.001320168914878,-33.68208029271843,-39.237510462942495,-48.43157813630483,-65.98451993037799,-124.8410256198838,-184.32270908406105,-116.93912250534721,-54.019865381304335,-3.8859310645634344,-140.49064173274658,-78.6985365567672,23.822267910694872,11.491034977241407,-72.7959699671905
515,7.795377200661006,-34.355093134858734,-39.761780781566046,-48.99169390221905,-64.3095242179168,-123.75346959339632,-183.31781064311267,-115.91946442134689,-54.12608051223749,-4.344099775956016,-142.4638060694647,-79.07551192837968,25.604367409122645,9.66010222692985,-73.06787437106527
516,6.596750305693347,-33.915153834781385,-38.65374723985883,-46.740430178988504,-63.95924730183719,-124.25088883424502,-183.4291650571261,-116.14610457301826,-56.63409557686726,-6.1278363793820265,-139.97731853364806,-78.84603098503057,25.070950083094342,10.092071576787221,-70.9696802486002
517,7.208366331261691,-33.25541860401046,-39.193805753527435,-47.248485866472194,-61.757877136735345,-124.83129629929387,-181.00652231884558,-114.0915519695551,-54.2824489151244,-5.504981789024493,-138.40887864659203,-80.49615983050667,25.154517611870627,9.567874362350903,-68.45918703073124
518,6.681959519455489,-38.621561068582054,-45.33594414830095,-54.05342550884317,-65.45829065028799,-137.2967446050367,-201.35981215107415,-127.40663765790575,-60.10442000223803,-5.157470305935944,-154.91236363296554,-89.48354923955218,28.573514578468206,10.789490848806617,-78.88984668326543
519,6.548393669681153,-37.54096685562375,-44.51987546068103,-54.46894233656231,-68.3082451486965,-136.43475575532074,-200.86378001618897,-127.0521688035778,-58.575565017361434,-5.538472277166682,-151.7050146153016,-87.8086069830674,26.09607738763633,10.964958826778563,-77.84023914126179
520,5.112533794829097,-41.67885060819625,-49.52640253813075,-59.033589608500314,-80.07173867087758,-152.45503110040698,-224.74757529383697,-143.80119084570802,-69.25583032797411,-7.421039085960681,-173.05338689953726,-97.38024106945367,28.92657077557542,13.522799695558913,-89.39483122286443
521,5.828071021543699,-41.40894109745073,-49.69870351755233,-58.31855816437973,-75.39017249123606,-155.4683128955236,-224.14665004178963,-143.44052468692018,-65.98171731622922,-6.232420276458945,-173.73863719823217,-101.04671843005607,30.4299196299362,13.116259923591556,-88.978965593689
522,7.4603495798858095,-33.372737425247664,-37.472534894136786,-45.9792552285304,-63.87438074984141,-118.39510771499653,-176.01798486206525,-112.5400960969691,-51.15101616914291,-4.489682192300334,-136.72064945068522,-76.81589338200342,23.331741463437904,10.6154761381951,-68.56224723570126
523,7.299234629449952,-33.914553450770676,-37.90856417397642,-47.25783928587878,-62.46956177373632,-121.51903411574426,-180.54613816983465,-115.4436266852431,-51.324183469538234,-4.577485344794811,-137.2281722307483,-78.73052780736684,21.464236239548043,9.99222887705004,-70.02482432667784
524,6.881200464748754,-37.93641469522775,-43.45604216549206,-52.97818898641756,-68.86554373900135,-139.35359197989143,-203.99022997479153,-129.3669493167031,-60.907301209357954,-7.385198526002198,-154.9121680900741,-87.3458103211349,26.798464036465017,10.360215294239739,-77.97062243465078
525,6.644681323633838,-37.76381732502373,-42.398614046666715,-50.999072097701855,-71.69930273756471,-139.38079664934176,-202.8864748922921,-129.26931901616678,-63.30516015572357,-5.873819126180604,-155.986016405228,-85.72735962369612,28.846215150162735,10.758235115588631,-78.15156398572974
526,5.335790927945189,-39.82490058319803,-46.119156503449894,-56.66818826510966,-75.95562717375525,-153.46311735111615,-223.9309118022713,-143.10760606770344,-69.31338479539122,-5.806317579479121,-169.77276532471026,-95.78915066514817,28.462775757005275,12.20591674233412,-90.19865831455557
527,5.431651579730946,-41.66670373591506,-49.03601153521769,-58.74437798490061,-72.33923603004652,-152.90354231931016,-224.25479843684448,-143.40474683870144,-70.4842954505703,-5.785964778726848,-170.53661486071988,-97.09671030432217,28.728661541635255,12.137994958004043,-88.63722193911913
528,7.383308506274784,-32.4585350737051,-35.80202457771787,-45.20484611327379,-65.16805942890403,-125.28409673313556,-180.96864475411826,-115.24930337817506,-52.142461478378316,-3.7649979775669555,-137.3281937242773,-77.2575944243979,24.5423111308925,8.69936674294677,-71.40945561474541
529,7.3120882917204755,-33.79748866892148,-37.14153886644005,-45.57355878459858,-65.98644406895122,-121.59025720893173,-179.0720828980275,-114.3057495971032,-55.19782954187925,-4.2995145687367895,-137.96907594377814,-74.90739315614402,25.512311389330893,9.270502496475416,-70.53806840732061
530,5.545829171262943,-38.86895540912504,-48.66392107267426,-58.462023889716015,-74.08299665779808,-148.92150463156514,-218.1711666281944,-136.17157459487441,-65.3923787786511,-5.18620878137429,-165.60186103470522,-95.9322949468971,28.177107343074443,11.26418189795951,-85.39056478847863
531,4.977386811393404,-36.63072230040635,-43.10878179124578,-54.28380057820926,-78.43469600799797,-149.56624455927206,-218.98519748919787,-136.84229718603214,-64.43208613567536,-5.68375565671904,-164.5867993194858,-93.35367764193235,26.887447653995,11.576245829634725,-87.31430865626575
532,6.429106784451265,-37.47210110110697,-44.088502045406045,-51.86952031783173,-71.59283087550422,-137.27885411470365,-201.1378081867091,-126.36076091623043,-62.25690731016908,-5.745645100946086,-154.32040312578036,-87.32455094199214,27.54794538699564,12.462865006722156,-77.9819141939677
533,6.42697211931431,-35.94797821388026,-42.07403672011756,-50.877826846737484,-73.45244986906418,-136.01064429973587,-199.8237342550307,-125.36998190531668,-60.42355174373945,-5.359284939185077,-153.16283693842044,-86.24443538884368,27.26538639664556,12.702044350594017,-78.42683384735265
534,7.366723054527646,-36.93378785360585,-41.41933704593642,-49.500818782202316,-60.68243969263899,-129.27689381262584,-191.30230437956178,-120.06743695817187,-58.43907459514364,-5.2103988322533645,-146.50278932257515,-80.49206851680546,24.476846730843896,10.176288098317038,-77.03039913959803
535,6.625470119676696,-35.4676986425819,-41.06498728277745,-49.87508496927197,-65.32517561743441,-130.42691117327,-190.8131865792312,-121.73677911706903,-55.06638628084235,-6.94184597930737,-146.10433977191028,-82.8454291546207,24.29672457796166,10.815226182887908,-75.7924873690957
536,8.501133641042774,-28.617123595544214,-33.711174289687634,-42.88762025475343,-53.28725672223109,-109.97507464573664,-161.2883970122656,-101.79627050602375,-43.881120694686004,-5.252047586051791,-123.35507789362097,-70.322345251782,21.029140688558023,9.75640691781577,-64.57867815828867
537,7.965850109054849,-28.238839926621058,-30.96800913194918,-39.12078872684417,-52.98706156379192,-109.40728728949283,-158.6875188287318,-100.3390467699616,-44.415837505093606,-5.35642006598903,-123.00704139853613,-69.42506421154337,22.032272527655994,9.861102705996593,-62.38219815147375
538,6.002394784851799,-38.65253521989906,-46.16701250727329,-55.94954004262267,-74.25256081763892,-143.1009515108735,-210.0070817359705,-132.93336294516416,-61.14225786737525,-6.9980905267510165,-162.69280552405604,-91.58115774902284,29.472953299916618,12.727395598079077,-82.98585709324921
539,6.318528449945587,-39.189921154613465,-48.138870872430914,-57.41615570138564,-72.72280402797485,-139.68264168088257,-207.32994722321618,-131.32483633434825,-60.87068516007283,-7.0210208879704625,-160.72028130297505,-90.38044231500893,29.11311264641409,12.902248154969833,-81.25393621334163
540,7.252983180040391,-33.735948849561474,-37.42245613766207,-44.80087188398402,-56.83294638160977,-120.04697133593977,-177.80708584868475,-109.76310256814747,-53.52742153594996,-5.9555883745575064,-133.66555149625904,-74.6005880813872,21.94736971922822,12.117179553801146,-68.73587292461711
541,7.407571816717357,-33.949994620676286,-39.82592587467325,-46.21667305909502,-56.50504699032006,-117.52196027926195,-174.60578911068527,-107.67913819996612,-52.73175259055442,-4.883646683483603,-133.90431128049443,-75.38877172862802,24.319381059685476,11.927138302935806,-69.11909670262672
542,4.985181269806175,-41.40290947395489,-48.229175459388976,-56.75497789998914,-75.87272081533874,-151.6435574857243,-221.6525081177893,-138.6380393241755,-63.99245743014651,-5.027064671778826,-169.88434915553523,-96.5328916068574,27.75842032665185,13.387248444187684,-86.73569945357725
543,4.983525733780259,-42.00252938868718,-49.55184992943932,-57.75861564325969,-78.61413577878585,-150.4782805165515,-221.22614347747933,-138.5619117140893,-65.97657847923428,-5.980126028316784,-169.10684617578517,-94.62507285123604,26.96025565806253,13.728667459294403,-85.69276549521375
544,7.2656940185352115,-34.62067649264734,-40.4870613895645,-48.75475328001351,-60.41311399408134,-125.6513466894853,-184.47269783097823,-114.28410020567823,-53.960962154653224,-3.919678706134197,-142.66755422212466,-79.34975320186739,24.32544158897287,11.966602552649436,-73.22206699617988
545,6.361680095409568,-34.69720705936462,-39.26720983505669,-47.47693981978848,-65.87810489993934,-128.45546623409126,-187.53281000486507,-118.63827719640092,-55.03898245377848,-4.962977688454801,-144.5593140174977,-81.13903758458362,24.682273908044028,11.96878427925915,-72.24183693732658
546,7.65607645434144,-35.19458988168838,-41.80881414942721,-49.874484234075986,-61.86343784365133,-127.28293118320805,-186.39461591019256,-117.07629895611086,-54.99913858883351,-5.395143616315461,-144.39486550602874,-81.21417177191238,25.778562786421233,11.321028110579798,-72.85200544749951
547,6.990531649540644,-34.20976466087493,-38.817055207408565,-46.242091243533345,-64.70020775102306,-125.8159327133026,-183.70866839582104,-115.85789066690182,-54.5085952986137,-5.389304881634879,-142.77122024899833,-79.31638054522911,26.05369114534669,11.35460582315474,-72.28894722604988
548,6.395197169155201,-36.943766949494766,-41.6492869536102,-50.507997126971276,-68.42022664952226,-132.14434735386862,-196.1651905188873,-123.3280140440754,-59.59109955764797,-6.582114424205694,-149.46694387308304,-82.29488806817281,26.578642724646965,11.894336175232956,-76.82023047550528
549,5.741008322556302,-36.235369565959445,-40.52444173726907,-50.43491657894783,-69.35517987241246,-132.05290475823338,-197.06622791732448,-123.94536126876932,-57.30848684188979,-6.052910647227232,-147.40384840267993,-82.9038907243801,24.69843433455813,11.390693962903606,-76.89052013767633
550,6.7779499560583165,-33.98778900433763,-38.302197364308704,-46.062394680028476,-62.64981685134511,-125.595520289373,-182.1764466577354,-115.22643452764788,-54.69585199551576,-4.677899468561008,-139.37768193024502,-77.14266237175526,26.082413929716285,10.416440009271659,-71.6678794208134
551,7.169574923000998,-33.85274198522035,-36.464946244570044,-45.039735608926165,-58.60145995405724,-128.24511753700853,-184.68407077723964,-116.5979843172364,-54.36289465843819,-4.635375877256143,-141.21530519628186,-78.3199700858085,25.973825056270137,10.487580357897794,-72.8147692407632
552,6.8973368877122425,-32.971685704565985,-39.253949161974845,-46.417244756635945,-66.67583612725296,-126.54480159744772,-181.55192350970677,-114.95299540333276,-52.42091243927239,-4.526653058414212,-140.14846137358847,-78.62935998863124,25.39674091269256,10.278199497654443,-70.77248267446862
553,7.072464628233463,-33.89041767663874,-41.32338385096386,-48.95992863971922,-64.28024053930979,-124.17228800900493,-181.4514282478997,-114.91120938537654,-53.56734820021994,-4.83165902045435,-139.21468461630872,-77.3328495907921,24.286000792788734,10.387835520153054,-71.02545448117517
554,4.938648814814737,-43.164129817462964,-50.629514419684256,-58.93999749972562,-73.76625861156882,-151.94230580336452,-223.3391408348156,-142.3602322284209,-66.75568804064318,-5.42795544076365,-170.4836350744684,-97.80139160577356,29.37945789170799,12.790583291309458,-86.73528978116106
555,4.781806087845297,-42.000752020384674,-46.44778037812775,-56.00850709346557,-71.98963833762943,-152.4318102824579,-223.58754827568214,-144.44018087908438,-66.66689246004695,-8.96771993244041,-168.58787720818754,-96.26023057413427,27.031756218091086,11.693871739984289,-87.4861989916625
556,6.463217352700317,-37.10867664870292,-42.253372612776495,-50.660644244555094,-70.6719116864744,-139.98411898226064,-200.54797234272834,-129.30454164227413,-56.97736161015809,-6.606063732440865,-156.90968055336526,-90.24473954639024,29.569714253116505,10.311278379384982,-78.97319171351539
557,6.73429673876838,-36.832058155445814,-42.588540362564444,-52.16819061213523,-71.99061240704958,-138.36538640737754,-200.96829038853969,-129.59066130645783,-57.18072891682661,-7.7455425660535715,-154.29748058494198,-87.30530044586811,26.77843113652972,10.885329638357106,-78.62473308805447
558,4.993816289639253,-40.848073421871376,-50.21694324296896,-59.82075380345533,-78.77965748772263,-153.37076402168225,-222.68835812518998,-143.42834270642152,-67.13821872638626,-8.183604129663562,-173.16313502891882,-98.62116030425047,31.513965660741977,13.178910081554195,-88.80238478752796
559,4.674507849298595,-40.97594021342327,-49.69494107430714,-59.86994279712967,-79.37087854838923,-154.87218022132097,-225.20262843799495,-145.28161690174545,-67.1743676462696,-8.627866153384051,-171.88780489753134,-98.55866014997862,29.216322500113687,12.831617256269544,-89.2814904407479
560,7.203133800933556,-35.81324104734752,-42.73834275833223,-51.2505775407447,-65.38565386506414,-128.783917741982,-189.39238417872522,-119.3276615044671,-53.75597660480758,-5.968679700712952,-143.25273912627762,-80.93933243060428,23.855906817496823,11.910861923673913,-75.35060856611413
561,7.009627853097493,-35.403181933608195,-41.55280854928125,-48.732681633433074,-65.76113955846336,-128.3342339957014,-186.57628773264886,-117.58378480209589,-54.28389049459624,-5.7944151957780585,-143.66547100515365,-80.66095231914555,25.660895658388267,11.892784868138815,-73.55971525745359
562,6.141636525930895,-32.72981809370754,-38.16853637461646,-46.10601579205795,-66.32383863694686,-126.42265258060246,-183.81305586128457,-116.10032376651736,-53.63904682692306,-6.073131405673663,-138.1140965875495,-79.2549228489467,21.56962111797956,11.930226920630755,-70.2368979369333
563,6.426327574896767,-33.47683825552913,-39.61235855796908,-45.6997858835192,-65.93434700821342,-124.88107334714715,-181.59227390449246,-114.83017621187233,-54.23005209576708,-5.00064134095033,-141.76791305647006,-80.39670378048953,26.2867034748397,12.082703077759998,-72.57569004937746
564,8.26713803180928,-28.58621040255315,-28.38470418750055,-35.63513229585939,-53.33703801532639,-109.07354332150364,-156.91549514085645,-98.2294073556632,-43.80201451963497,-4.404699158910519,-120.75057004059467,-66.81100755738908,21.256072641310208,10.029012476563366,-60.19584595035042
565,8.980916647068069,-28.915328685719057,-30.924808638601505,-38.70883397393556,-55.69038600380002,-108.17186226834292,-156.52095181242206,-99.11206635458721,-44.109825988517436,-2.9019792928966064,-120.43371033580132,-66.20532420308761,21.82980827236697,9.899357114692874,-59.89885258355326
566,6.086483489958523,-38.52492951727787,-45.72869427307211,-54.701007381697984,-75.55463227094663,-148.08474621800795,-213.21552829555503,-135.56520646977623,-60.7121690221711,-3.7722593463720933,-162.22159026937422,-95.35660106097743,27.583934695165244,13.183543428842375,-81.93348893305489
567,5.5723433320018865,-39.37733274190937,-48.35194839260859,-56.693909359049016,-74.77681789296764,-146.0724020267506,-213.17836467555327,-135.37924346155307,-64.2925711078185,-4.062162861987345,-163.96135601566476,-94.3205990696558,28.872762369145097,13.25033102206344,-82.79892626540749
568,5.289206673894811,-41.20230474751438,-47.193087748884096,-56.81496136144739,-81.63003379581458,-158.46867125396201,-228.4457969944549,-145.78547726701333,-67.85703094499503,-6.615418398600885,-171.82654990868036,-98.06786392537221,28.874008814124466,12.839630324612374,-88.38722990133618
569,5.6164405238048065,-41.8992230240058,-48.59574658198845,-58.64809408323671,-77.35589827561742,-156.53403926409345,-227.61490372535408,-145.25672171460286,-65.51478720653287,-5.399020034059043,-170.25212001500554,-99.59207238223686,28.458579912804545,11.964250471361249,-89.74328438747337
570,7.659286566876214,-33.72551914121716,-39.92997723367756,-48.45125745405892,-69.07451004080318,-129.24570773986062,-187.59402581446827,-117.45978851714294,-55.89927866434033,-5.034895158872219,-143.83349920115157,-80.07444862076521,25.906178440607384,10.482174704884793,-71.37862511490485
571,6.8480514625215,-35.794972421918956,-39.39027826160673,-46.8401198121246,-63.51936386684184,-127.87298340776601,-187.6163941263519,-118.23471866949127,-57.10021270552419,-4.971396211733231,-141.9166817550442,-80.23392868916437,24.461071538129755,9.217586814611037,-71.03236709025326
572,7.724409002117235,-31.253825024059843,-33.632855954846974,-40.065803243593194,-57.90626353513134,-114.3635486361898,-165.85058247334325,-104.45119029714039,-50.02367254490683,-4.302646485352693,-125.9003968585473,-71.301097148665,22.50095076529654,9.277148578665106,-62.63689849334361
573,8.455660403181762,-31.8815641483465,-34.02127556569289,-40.566411990078585,-54.11078053259313,-113.72864384674469,-165.60487468490675,-104.59578599355038,-47.22245451444847,-3.423056526698674,-125.73575842515581,-72.49139188065972,22.884587043059103,9.096204198093394,-65.00672057580182
574,7.27038739332973,-34.22545216829824,-39.69179314754984,-49.15487307561008,-70.26424176368023,-127.40479695912107,-187.51340650095338,-118.29878045208834,-54.619514575181704,-4.579734512948042,-140.4640380563713,-79.86884563366088,23.52346370505577,11.476583707060398,-71.50725336009728
575,7.899825763038155,-34.94037267414831,-39.797535654918974,-48.361142827477266,-63.813928714030325,-126.0640267990465,-186.21180296725527,-115.54035992550814,-55.686900996105344,-5.147356183688091,-140.89220231181287,-79.30046874253983,23.929226926227642,11.478324490593197,-71.69232933010956
576,7.056208737834032,-35.542841313441365,-42.26462151967609,-50.8929274741466,-68.94934300153385,-130.44391676462416,-193.260383859301,-120.32213526870252,-56.383314384600986,-5.376169669149903,-145.45580423843782,-83.12461338371084,22.94408655387608,10.80058451579891,-72.87314241935123
577,7.035627961652069,-35.1444391825038,-38.906886787112384,-47.58027078663056,-65.9267095466056,-133.23842961055595,-195.1382095433612,-121.60658350964721,-57.20082223290387,-5.746290773193581,-146.21437256899017,-83.11567718873293,22.597715863113432,10.163822325948729,-74.8195067752307
578,5.095704622792451,-38.75219984864578,-42.422154937676865,-50.392995368877756,-71.5879067650453,-142.31717686802403,-208.62322638065538,-130.7958808845005,-64.08858548143769,-5.825959869008348,-158.71190294569735,-88.93371330048983,26.894101547063844,10.481281674208168,-82.4909581028084
579,5.829348838044963,-39.10375170938973,-48.42723443064542,-57.84976595475076,-71.86827825892351,-142.69762027238983,-210.43732471622403,-131.071392331798,-62.1027651916769,-4.852280127142885,-158.82257510516757,-92.21428706093207,26.359250592528348,10.078710092065261,-83.36062500604336
580,4.508316956113336,-41.107687372897274,-50.01308424733573,-59.852848444986364,-81.72188460255822,-154.6678416971405,-228.3913633905461,-143.84966745794694,-68.40185241013373,-6.289975568021427,-173.77961928268084,-98.60778274885843,28.95274791772016,12.771303763575034,-91.60077223782868
581,4.610905676302452,-39.75219492469298,-46.96023505226542,-56.01712665497791,-78.33723559533142,-157.21545726614121,-226.95725676462968,-142.6194875217706,-69.797040241445,-6.897940393767506,-174.45897925229428,-97.83169923534427,29.89948549312159,12.815601785552662,-89.66498124538028
582,6.778599690082142,-34.29512760029669,-44.25996176971305,-53.079243441394226,-72.12021603380302,-123.70908530547237,-185.7075615808031,-116.09085024904614,-55.69551321905127,-5.6027285002575535,-140.0372776431645,-80.75339908102168,23.59932586431067,11.834680866665142,-70.28397892052661
583,7.2881635647212235,-32.71541031748032,-40.10430861578477,-49.02495081333994,-63.378079131783714,-126.54023809490438,-185.04396191616766,-115.07005473815518,-55.402727649193096,-5.141999414016474,-141.93410136201052,-81.3963797829133,25.457614696829943,11.322977129596087,-72.02009285263122
584,6.778126757490385,-36.75073679418276,-41.4532803301316,-49.762780938104804,-67.60495047536278,-132.83787858869428,-195.2183978105342,-122.92718389351263,-56.23340245606163,-4.7781423006687085,-149.3866251368959,-85.37744735440609,24.640550048730947,13.016006742715659,-74.57790441727353
585,6.64975590948806,-35.132067412001646,-40.66277837618554,-50.04709795306692,-69.34955951140579,-133.45926847599313,-194.76849245826054,-123.17417233477818,-57.24883531378537,-4.386295537228867,-149.33190101715684,-84.15371251427585,24.8911941153465,13.188662594548749,-74.80942565538845
586,8.000966024011875,-30.480739975909174,-32.03787318364373,-39.55401616611838,-55.71394593105774,-113.94189826854392,-165.4608321460319,-104.35530675011557,-49.74668876501121,-4.597267282478432,-126.19864220795421,-70.15294283229011,22.716191461239767,8.804639596523712,-63.123798651953095
587,7.639188976222919,-30.139798196869055,-34.54544781623877,-43.96472382310826,-62.4204084688733,-110.86194382488753,-165.94338993112424,-104.40880797523224,-47.85914920720577,-4.063949158466513,-123.43791977716823,-69.9821479214657,20.534242373573626,8.573338429013907,-63.98456374434433
588,4.818703190779577,-39.25310503615917,-45.65762349933053,-54.29630114999684,-78.4652485949302,-152.7001630828505,-221.59927005566522,-140.62081554346324,-66.16318174010851,-5.791303992548875,-168.6660542508521,-96.73910329243277,28.673087624911826,13.271869855692858,-87.15587863959439
589,6.273407458834184,-40.95703083081885,-50.73526682009274,-60.864436354134156,-70.23241130121556,-151.9698394188993,-222.683906605077,-140.80001353740477,-65.02888245452526,-5.711224102502921,-166.98496176286406,-98.11710556634537,26.259139573243534,13.098981362126091,-86.73620580000342
590,7.211929243821188,-35.29727382228236,-39.42545579314018,-49.56311846145239,-67.8136018566758,-135.32528577294636,-197.0750559470411,-125.15929272032375,-57.26963008149088,-3.8531789647728747,-149.8141781124878,-85.70193303179883,25.546885905031683,10.692040885302758,-77.4242098674823
591,7.281842996803764,-36.0369033918655,-42.64388969079791,-53.10737266953851,-68.91371600042012,-133.3230634803841,-196.37885699976857,-124.61024609690678,-57.616143952211225,-3.782096099236818,-148.33786978962337,-85.66495980723488,24.516665432118216,10.60558512988651,-76.0666244124529
592,4.497019281957219,-43.25184916540005,-53.72264936449097,-61.49199099642577,-82.63582680199404,-161.69345647670457,-234.2329062053711,-149.62966051376637,-71.57330198632135,-5.224391009179792,-179.86259196523616,-104.47962157604661,29.746857628754107,12.441663039363846,-92.304519034457
593,3.500038304754894,-42.49270460535789,-52.99912276724013,-61.40054076559133,-85.12849702842759,-160.9824963976228,-234.14683195489152,-149.44754239951538,-70.91980895325679,-4.438308134498814,-179.1452304911803,-104.94968184580402,29.629522615017752,11.871727819471785,-93.09517120222223
594,6.450224961394984,-37.983742586815744,-43.491444450290814,-51.43291705397453,-69.69591286785834,-142.0940636447329,-205.45890236722647,-130.57638593145307,-63.21818430952625,-5.299004031624968,-158.61938187475943,-88.17444966074736,27.14757091176316,11.659220171732459,-79.00847448422682
595,5.9093208260169074,-36.78570678731502,-43.31565503991987,-52.16563290089407,-71.68847716403108,-143.896342223453,-207.93619583256816,-130.66555274635024,-59.70558958319295,-7.315800192178712,-158.60936494252087,-90.09245753267967,25.264974982690237,11.537280168744998,-81.0642627576787
596,3.92108962935768,-43.18720005513915,-53.97360871055612,-63.93085360590355,-88.71118718031555,-172.45052274869792,-249.0459428543424,-157.03431262354476,-73.33686859318635,-8.270700622460994,-191.9347614401315,-109.95683056072701,31.533706783478593,12.882460521514878,-99.10266708899698
597,3.974769787192834,-43.19681210001359,-51.348751452019066,-61.28465403207895,-85.05536334721991,-174.30452608496236,-249.91590824857025,-157.59232640385798,-75.07673752160106,-9.376794458596185,-192.3594592899504,-108.7975376678789,30.711079059272794,13.254019354090932,-97.4560260737965
598,4.380376888299242,-41.11901063893547,-48.79018276291013,-59.66825410104696,-78.57348950805024,-161.39112228440692,-235.1078092766024,-148.4911637651318,-70.74860095958437,-8.49738807215712,-178.7658741110717,-101.85693273317344,28.786257520570544,13.254897602327643,-94.22337578075685
